Fecha,Hora,Archivo/Referencia,Tokens Entrada (Prompt),Tokens Salida (Completion),Total Tokens,Coste Estimado (USD)
09/02/2026,13:46:17,coaching_sintesis,1027,53,1080,0.000186
09/02/2026,13:46:23,eval_cierre,5461,454,5915,0.001092
09/02/2026,13:46:25,coaching_sintesis,1025,83,1108,0.000204
09/02/2026,13:46:35,OBS Business School - Máster Executive MBA - Entrevista a_ Geraldine Manríquez Plaza_batch_secundarios,13263,633,13896,0.002369
09/02/2026,13:46:38,rag_temas,3585,196,3781,0.000655
09/02/2026,13:46:40,Gerardo García - Máster en Dirección de Comunicación Corporativa_resumen_contextual,1576,112,1688,0.000304
09/02/2026,13:46:46,eval_investigacion,4631,549,5180,0.001024
09/02/2026,13:46:48,coaching_sintesis,1037,96,1133,0.000213
09/02/2026,13:46:54,eval_admision_economica,14519,426,14945,0.002433
09/02/2026,13:46:56,coaching_sintesis,1004,87,1091,0.000203
09/02/2026,13:47:02,eval_objeciones,14654,379,15033,0.002425
09/02/2026,13:47:05,coaching_sintesis,1021,91,1112,0.000208
09/02/2026,13:47:12,eval_cierre,5525,474,5999,0.001113
09/02/2026,13:47:13,coaching_sintesis,1037,79,1116,0.000203
09/02/2026,13:47:22,Gerardo García - Máster en Dirección de Comunicación Corporativa_batch_secundarios,15142,643,15785,0.002657
09/02/2026,13:47:25,rag_temas,3297,209,3506,0.000620
09/02/2026,13:47:27,Interview - Akos Somodi_resumen_contextual,1908,121,2029,0.000359
09/02/2026,13:47:32,eval_investigacion,4734,516,5250,0.001020
09/02/2026,13:47:34,coaching_sintesis,1030,96,1126,0.000212
09/02/2026,13:47:40,eval_admision_economica,9900,389,10289,0.001718
09/02/2026,13:51:00,coaching_sintesis,996,16384,17380,0.009980
09/02/2026,13:51:06,eval_objeciones,10125,404,10529,0.001761
09/02/2026,13:51:08,coaching_sintesis,1027,55,1082,0.000187
09/02/2026,13:51:15,eval_cierre,5405,487,5892,0.001103
09/02/2026,13:51:18,coaching_sintesis,1008,77,1085,0.000197
09/02/2026,13:51:28,Interview - Akos Somodi_batch_secundarios,10477,645,11122,0.001959
09/02/2026,15:11:27,diar_batch,10415,10322,20737,0.007755
09/02/2026,15:12:24,diar_batch,4465,4424,8889,0.003324
09/02/2026,15:12:27,rag_temas,3313,183,3496,0.000607
09/02/2026,15:12:31,Daniela Aguilar Nepomuceno Máster en Supply Chain Management y Logística_resumen_contextual,10606,124,10730,0.001665
09/02/2026,15:12:41,eval_investigacion,4881,563,5444,0.001070
09/02/2026,15:15:53,coaching_sintesis,1008,16384,17392,0.009982
09/02/2026,15:16:01,eval_admision_economica,18663,425,19088,0.003054
09/02/2026,15:16:05,coaching_sintesis,983,84,1067,0.000198
09/02/2026,15:16:32,eval_objeciones,18828,2051,20879,0.004055
09/02/2026,15:19:32,coaching_sintesis,1015,16384,17399,0.009983
09/02/2026,15:19:38,eval_cierre,5689,414,6103,0.001102
09/02/2026,15:22:46,coaching_sintesis,1053,16384,17437,0.009988
09/02/2026,15:23:08,Daniela Aguilar Nepomuceno Máster en Supply Chain Management y Logística_batch_secundarios,19733,715,20448,0.003389
09/02/2026,15:42:25,diar_batch,10415,10321,20736,0.007755
09/02/2026,15:43:16,diar_batch,4466,4442,8908,0.003335
09/02/2026,15:43:19,rag_temas,3313,214,3527,0.000625
09/02/2026,15:43:21,Daniela Aguilar Nepomuceno Máster en Supply Chain Management y Logística_resumen_contextual,10187,117,10304,0.001598
09/02/2026,15:43:30,eval_investigacion,4881,564,5445,0.001071
09/02/2026,15:43:32,coaching_sintesis,1003,93,1096,0.000206
09/02/2026,15:43:55,eval_admision_economica,18689,504,19193,0.003106
09/02/2026,15:43:57,coaching_sintesis,976,76,1052,0.000192
09/02/2026,15:44:10,eval_objeciones,18854,519,19373,0.003139
09/02/2026,15:44:13,coaching_sintesis,995,83,1078,0.000199
09/02/2026,15:44:19,eval_cierre,5689,439,6128,0.001117
09/02/2026,15:47:37,coaching_sintesis,1052,16384,17436,0.009988
09/02/2026,15:47:51,Daniela Aguilar Nepomuceno Máster en Supply Chain Management y Logística_batch_secundarios,19759,700,20459,0.003384
09/02/2026,15:47:58,rag_temas,3694,189,3883,0.000667
09/02/2026,15:48:00,Juan Jose Adames Máster Dirección de Recursos Humanos y Gestión del Talento_resumen_contextual,1148,114,1262,0.000241
09/02/2026,15:48:10,eval_investigacion,4978,490,5468,0.001041
09/02/2026,15:48:13,coaching_sintesis,991,94,1085,0.000205
09/02/2026,15:48:20,eval_admision_economica,21210,393,21603,0.003417
09/02/2026,15:48:22,coaching_sintesis,973,79,1052,0.000193
09/02/2026,15:48:43,eval_objeciones,21295,423,21718,0.003448
09/02/2026,15:49:09,diar_batch,10415,10314,20729,0.007751
09/02/2026,15:50:02,diar_batch,4466,4437,8903,0.003332
09/02/2026,15:50:05,rag_temas,3314,206,3520,0.000621
09/02/2026,15:50:07,Daniela Aguilar Nepomuceno Máster en Supply Chain Management y Logística_resumen_contextual,10229,142,10371,0.001620
09/02/2026,15:50:26,eval_investigacion,4881,552,5433,0.001063
09/02/2026,15:50:27,coaching_sintesis,1004,91,1095,0.000205
09/02/2026,15:50:39,eval_admision_economica,18672,623,19295,0.003175
09/02/2026,15:50:41,coaching_sintesis,974,99,1073,0.000206
09/02/2026,15:50:50,eval_objeciones,18837,493,19330,0.003121
09/02/2026,15:52:32,coaching_sintesis,992,16384,17376,0.009979
09/02/2026,15:52:41,eval_cierre,5780,478,6258,0.001154
09/02/2026,15:52:43,coaching_sintesis,1040,82,1122,0.000205
09/02/2026,15:52:57,Juan Jose Adames Máster Dirección de Recursos Humanos y Gestión del Talento_batch_secundarios,22284,540,22824,0.003667
09/02/2026,15:53:01,rag_temas,3738,241,3979,0.000705
09/02/2026,15:53:03,OBS Business School - Máster Executive MBA - Entrevista a_ Geraldine Manríquez Plaza_resumen_contextual,1109,104,1213,0.000229
09/02/2026,15:53:20,eval_investigacion,5038,1103,6141,0.001417
09/02/2026,15:53:22,coaching_sintesis,986,96,1082,0.000205
09/02/2026,15:53:30,eval_admision_economica,13398,486,13884,0.002301
09/02/2026,15:53:31,coaching_sintesis,982,76,1058,0.000193
09/02/2026,15:53:37,eval_objeciones,13290,370,13660,0.002216
09/02/2026,15:54:15,coaching_sintesis,1014,16384,17398,0.009983
09/02/2026,15:54:22,eval_cierre,5689,474,6163,0.001138
09/02/2026,15:54:24,coaching_sintesis,1053,83,1136,0.000208
09/02/2026,15:54:34,Daniela Aguilar Nepomuceno Máster en Supply Chain Management y Logística_batch_secundarios,19742,624,20366,0.003336
09/02/2026,15:54:43,rag_temas,3694,207,3901,0.000678
09/02/2026,15:54:45,Juan Jose Adames Máster Dirección de Recursos Humanos y Gestión del Talento_resumen_contextual,1148,117,1265,0.000242
09/02/2026,15:54:52,eval_investigacion,4978,492,5470,0.001042
09/02/2026,15:54:54,coaching_sintesis,994,92,1086,0.000204
09/02/2026,15:55:00,eval_admision_economica,21210,392,21602,0.003417
09/02/2026,15:55:01,coaching_sintesis,973,79,1052,0.000193
09/02/2026,15:55:12,eval_objeciones,21296,451,21747,0.003465
09/02/2026,15:57:14,coaching_sintesis,1002,16384,17386,0.009981
09/02/2026,15:57:22,eval_cierre,5694,461,6155,0.001131
09/02/2026,15:57:24,coaching_sintesis,1068,90,1158,0.000214
09/02/2026,15:57:37,OBS Business School - Máster Executive MBA - Entrevista a_ Geraldine Manríquez Plaza_batch_secundarios,14340,673,15013,0.002555
09/02/2026,15:57:41,rag_temas,3585,209,3794,0.000663
09/02/2026,15:57:42,Gerardo García - Máster en Dirección de Comunicación Corporativa_resumen_contextual,1576,113,1689,0.000304
09/02/2026,15:57:52,eval_investigacion,4801,537,5338,0.001042
09/02/2026,15:57:54,coaching_sintesis,1003,86,1089,0.000202
09/02/2026,15:58:05,eval_admision_economica,15154,362,15516,0.002490
09/02/2026,15:58:06,coaching_sintesis,979,77,1056,0.000193
09/02/2026,15:58:14,eval_objeciones,15258,377,15635,0.002515
09/02/2026,15:58:17,coaching_sintesis,1000,68,1068,0.000191
09/02/2026,15:58:22,coaching_sintesis,1002,16384,17386,0.009981
09/02/2026,15:58:24,eval_cierre,5817,487,6304,0.001165
09/02/2026,15:58:26,coaching_sintesis,1066,79,1145,0.000207
09/02/2026,15:58:29,eval_cierre,5780,465,6245,0.001146
09/02/2026,15:58:31,coaching_sintesis,1041,80,1121,0.000204
09/02/2026,15:58:34,Gerardo García - Máster en Dirección de Comunicación Corporativa_batch_secundarios,16208,587,16795,0.002783
09/02/2026,15:58:37,rag_temas,3297,211,3508,0.000621
09/02/2026,15:58:39,Interview - Akos Somodi_resumen_contextual,1908,122,2030,0.000359
09/02/2026,15:58:40,Juan Jose Adames Máster Dirección de Recursos Humanos y Gestión del Talento_batch_secundarios,22284,622,22906,0.003716
09/02/2026,15:58:44,rag_temas,3738,241,3979,0.000705
09/02/2026,15:58:46,OBS Business School - Máster Executive MBA - Entrevista a_ Geraldine Manríquez Plaza_resumen_contextual,1109,102,1211,0.000228
09/02/2026,15:58:47,eval_investigacion,4883,527,5410,0.001049
09/02/2026,15:58:49,coaching_sintesis,992,95,1087,0.000206
09/02/2026,15:58:56,eval_investigacion,5038,675,5713,0.001161
09/02/2026,15:58:56,eval_admision_economica,10591,432,11023,0.001848
09/02/2026,15:58:58,coaching_sintesis,1006,96,1102,0.000208
09/02/2026,15:58:59,coaching_sintesis,978,77,1055,0.000193
09/02/2026,15:59:04,eval_admision_economica,13398,474,13872,0.002294
09/02/2026,15:59:06,eval_objeciones,10194,407,10601,0.001773
09/02/2026,15:59:06,coaching_sintesis,976,95,1071,0.000203
09/02/2026,15:59:13,eval_objeciones,13297,527,13824,0.002311
09/02/2026,15:59:15,coaching_sintesis,995,59,1054,0.000185
09/02/2026,15:59:23,eval_cierre,5694,456,6150,0.001128
09/02/2026,16:02:31,coaching_sintesis,989,16384,17373,0.009979
09/02/2026,16:02:38,eval_cierre,5554,497,6051,0.001131
09/02/2026,16:02:39,coaching_sintesis,1069,16384,17453,0.009991
09/02/2026,16:02:40,coaching_sintesis,1054,82,1136,0.000207
09/02/2026,16:02:51,Interview - Akos Somodi_batch_secundarios,11554,595,12149,0.002090
09/02/2026,16:03:10,OBS Business School - Máster Executive MBA - Entrevista a_ Geraldine Manríquez Plaza_batch_secundarios,14340,672,15012,0.002554
09/02/2026,16:03:14,rag_temas,3585,197,3782,0.000656
09/02/2026,16:03:16,Gerardo García - Máster en Dirección de Comunicación Corporativa_resumen_contextual,1576,125,1701,0.000311
09/02/2026,16:03:27,eval_investigacion,4801,538,5339,0.001043
09/02/2026,16:03:29,coaching_sintesis,999,91,1090,0.000204
09/02/2026,16:03:36,eval_admision_economica,15154,353,15507,0.002485
09/02/2026,16:03:38,coaching_sintesis,975,86,1061,0.000198
09/02/2026,16:03:45,eval_objeciones,15258,405,15663,0.002532
09/02/2026,16:03:46,coaching_sintesis,1002,22,1024,0.000163
09/02/2026,16:03:53,eval_cierre,5817,475,6292,0.001158
09/02/2026,16:03:55,coaching_sintesis,1064,83,1147,0.000209
09/02/2026,16:04:05,Gerardo García - Máster en Dirección de Comunicación Corporativa_batch_secundarios,16208,594,16802,0.002788
09/02/2026,16:04:12,rag_temas,3297,207,3504,0.000619
09/02/2026,16:04:14,Interview - Akos Somodi_resumen_contextual,1908,121,2029,0.000359
09/02/2026,16:04:23,eval_investigacion,4883,534,5417,0.001053
09/02/2026,16:04:25,coaching_sintesis,1002,95,1097,0.000207
09/02/2026,16:04:31,eval_admision_economica,10591,369,10960,0.001810
09/02/2026,16:04:33,coaching_sintesis,970,76,1046,0.000191
09/02/2026,16:04:39,eval_objeciones,10194,407,10601,0.001773
09/02/2026,16:08:14,coaching_sintesis,991,16384,17375,0.009979
09/02/2026,16:08:23,eval_cierre,5554,500,6054,0.001133
09/02/2026,16:08:25,coaching_sintesis,1049,94,1143,0.000214
09/02/2026,16:08:42,Interview - Akos Somodi_batch_secundarios,11554,564,12118,0.002071
09/02/2026,17:19:11,diar_batch,10415,10343,20758,0.007768
09/02/2026,17:20:13,diar_batch,4466,4424,8890,0.003324
09/02/2026,17:20:17,rag_temas,3312,192,3504,0.000612
09/02/2026,17:20:21,Daniela Aguilar Nepomuceno Máster en Supply Chain Management y Logística_resumen_contextual,7580,142,7722,0.001222
09/02/2026,17:20:31,eval_investigacion,4665,530,5195,0.001018
09/02/2026,17:24:07,coaching_sintesis,1130,16384,17514,0.010000
09/02/2026,17:24:23,eval_admision_economica,18762,440,19202,0.003078
09/02/2026,17:27:44,coaching_sintesis,1124,16384,17508,0.009999
09/02/2026,17:28:05,eval_objeciones,18930,419,19349,0.003091
09/02/2026,17:31:42,coaching_sintesis,1155,16384,17539,0.010004
09/02/2026,17:31:51,eval_cierre,5305,486,5791,0.001087
09/02/2026,17:35:43,coaching_sintesis,1198,16384,17582,0.010010
09/02/2026,17:36:12,Daniela Aguilar Nepomuceno Máster en Supply Chain Management y Logística_batch_secundarios,19765,606,20371,0.003328
09/02/2026,17:36:24,rag_temas,3694,200,3894,0.000674
09/02/2026,17:36:27,Juan Jose Adames Máster Dirección de Recursos Humanos y Gestión del Talento_resumen_contextual,1148,112,1260,0.000239
09/02/2026,17:36:38,eval_investigacion,4762,536,5298,0.001036
09/02/2026,17:59:27,diar_batch,10415,10771,21186,0.008025
09/02/2026,18:00:24,diar_batch,4465,4410,8875,0.003316
09/02/2026,18:00:28,rag_temas,3310,187,3497,0.000609
09/02/2026,18:00:30,Daniela Aguilar Nepomuceno Máster en Supply Chain Management y Logística_resumen_contextual,4163,124,4287,0.000699
09/02/2026,18:00:39,eval_investigacion,4665,527,5192,0.001016
09/02/2026,18:04:29,coaching_sintesis,1133,16384,17517,0.010000
09/02/2026,18:04:38,eval_admision_economica,19108,450,19558,0.003136
09/02/2026,18:08:02,coaching_sintesis,1122,16384,17506,0.009999
09/02/2026,18:08:11,eval_objeciones,19304,408,19712,0.003140
09/02/2026,18:11:08,coaching_sintesis,1147,16384,17531,0.010002
09/02/2026,18:11:15,eval_cierre,5305,455,5760,0.001069
09/02/2026,18:14:29,coaching_sintesis,1198,16384,17582,0.010010
09/02/2026,18:14:41,Daniela Aguilar Nepomuceno Máster en Supply Chain Management y Logística_batch_secundarios,20111,736,20847,0.003458
10/02/2026,09:59:58,diar_batch,10415,10302,20717,0.007743
10/02/2026,10:01:54,diar_batch,4465,4430,8895,0.003328
10/02/2026,10:01:58,rag_temas,3315,200,3515,0.000617
10/02/2026,10:02:14,Daniela Aguilar Nepomuceno Máster en Supply Chain Management y Logística_resumen_contextual,12721,135,12856,0.001989
10/02/2026,10:02:27,eval_investigacion,4665,542,5207,0.001025
10/02/2026,10:02:45,eval_admision_economica,18735,388,19123,0.003043
10/02/2026,10:03:08,eval_objeciones,18903,437,19340,0.003098
10/02/2026,10:03:25,eval_cierre,5305,570,5875,0.001138
10/02/2026,10:03:56,Daniela Aguilar Nepomuceno Máster en Supply Chain Management y Logística_batch_secundarios,19738,703,20441,0.003382
10/02/2026,10:04:20,coaching_batch,3146,827,3973,0.000968
10/02/2026,17:39:51,diar_batch,10415,10302,20717,0.007743
10/02/2026,17:41:33,diar_batch,4465,4631,9096,0.003448
10/02/2026,17:41:38,rag_temas,3310,201,3511,0.000617
10/02/2026,17:41:48,Daniela Aguilar Nepomuceno Máster en Supply Chain Management y Logística_resumen_contextual,7305,143,7448,0.001182
10/02/2026,17:42:04,eval_investigacion,4512,595,5107,0.001034
10/02/2026,17:42:31,eval_admision_economica,18838,483,19321,0.003116
10/02/2026,17:42:59,eval_objeciones,18972,535,19507,0.003167
10/02/2026,17:43:17,eval_cierre,5742,549,6291,0.001191
10/02/2026,17:43:54,Daniela Aguilar Nepomuceno Máster en Supply Chain Management y Logística_batch_secundarios,20191,809,21000,0.003514
11/02/2026,09:31:46,diar_batch,10360,10387,20747,0.007786
11/02/2026,09:41:05,diar_batch,10360,10765,21125,0.008013
11/02/2026,09:42:55,diar_batch,4712,4911,9623,0.003653
11/02/2026,11:37:18,diar_batch,4668,4571,9239,0.003443
11/02/2026,11:38:31,diar_batch,5219,4790,10009,0.003657
11/02/2026,11:39:42,diar_batch,4873,4717,9590,0.003561
11/02/2026,11:40:03,diar_batch,1915,1540,3455,0.001211
11/02/2026,11:42:08,rag_temas,3140,203,3343,0.000593
11/02/2026,11:42:14,Ivan Canale - Executive MBA-es-ES.vtt_resumen_contextual,8771,137,8908,0.001398
11/02/2026,11:42:29,eval_investigacion,4465,618,5083,0.001041
11/02/2026,11:43:00,eval_admision_economica,19266,564,19830,0.003228
11/02/2026,11:43:35,eval_objeciones,20049,835,20884,0.003508
11/02/2026,11:43:52,eval_cierre,5670,484,6154,0.001141
11/02/2026,11:44:31,Ivan Canale - Executive MBA-es-ES.vtt_batch_secundarios,20603,758,21361,0.003545
11/02/2026,11:51:19,chat_interactivo,667,42,709,0.000125
11/02/2026,11:55:52,diar_batch,4642,4772,9414,0.003559
11/02/2026,11:57:34,diar_batch,4824,4714,9538,0.003552
11/02/2026,11:58:37,diar_batch,3393,3157,6550,0.002403
11/02/2026,12:00:45,rag_temas,3219,284,3503,0.000653
11/02/2026,12:00:58,Vicente Spina Máster en Dirección de Recursos Humanos y Gestión del Talento-20251212_160110.vtt_resumen_contextual,11662,138,11800,0.001832
11/02/2026,12:01:28,eval_investigacion,4479,664,5143,0.001070
11/02/2026,12:01:55,eval_admision_economica,16087,550,16637,0.002743
11/02/2026,12:02:23,eval_objeciones,16728,516,17244,0.002819
11/02/2026,12:02:45,eval_cierre,5677,485,6162,0.001143
11/02/2026,12:03:25,Vicente Spina Máster en Dirección de Recursos Humanos y Gestión del Talento-20251212_160110.vtt_batch_secundarios,17425,792,18217,0.003089
11/02/2026,12:14:36,diar_batch,4788,4678,9466,0.003525
11/02/2026,12:15:58,diar_batch,5387,4641,10028,0.003593
11/02/2026,12:16:21,diar_batch,1761,992,2753,0.000859
11/02/2026,12:16:24,rag_temas,3337,182,3519,0.000610
11/02/2026,12:16:30,OBS Business School - Business Intelligence - Santiago Vargas-20251219_170017.vtt_resumen_contextual,8569,111,8680,0.001352
11/02/2026,12:16:42,eval_investigacion,4589,680,5269,0.001096
11/02/2026,12:16:51,eval_admision_economica,14351,489,14840,0.002446
11/02/2026,12:17:12,eval_objeciones,15079,528,15607,0.002579
11/02/2026,12:17:28,eval_cierre,5682,575,6257,0.001197
11/02/2026,12:18:00,OBS Business School - Business Intelligence - Santiago Vargas-20251219_170017.vtt_batch_secundarios,15699,773,16472,0.002819
11/02/2026,12:19:43,chat_interactivo,1695,813,2508,0.000742
11/02/2026,12:26:42,chat_interactivo,1851,753,2604,0.000729
11/02/2026,12:30:04,diar_batch,4668,4504,9172,0.003403
11/02/2026,12:31:05,diar_batch,5375,4454,9829,0.003479
11/02/2026,12:32:05,diar_batch,7931,4551,12482,0.003920
11/02/2026,12:32:25,diar_batch,2239,1487,3726,0.001228
11/02/2026,12:32:28,rag_temas,3125,225,3350,0.000604
11/02/2026,12:32:37,Ivan Canale - Executive MBA-es-ES_resumen_contextual,13836,128,13964,0.002152
11/02/2026,12:32:46,eval_investigacion,4460,599,5059,0.001028
11/02/2026,12:32:55,eval_admision_economica,19029,465,19494,0.003133
11/02/2026,12:33:26,eval_objeciones,19812,1193,21005,0.003688
11/02/2026,12:33:36,eval_cierre,5661,463,6124,0.001127
11/02/2026,12:33:49,Ivan Canale - Executive MBA-es-ES_batch_secundarios,20366,822,21188,0.003548
11/02/2026,12:41:04,diar_batch,4788,4935,9723,0.003679
11/02/2026,12:42:09,diar_batch,4876,4639,9515,0.003515
11/02/2026,12:42:29,diar_batch,1710,1269,2979,0.001018
11/02/2026,12:42:34,rag_temas,3352,196,3548,0.000620
11/02/2026,12:42:35,OBS Business School - Business Intelligence - Santiago Vargas-20251219_170017_resumen_contextual,5160,119,5279,0.000845
11/02/2026,12:42:49,eval_investigacion,4590,681,5271,0.001097
11/02/2026,12:42:58,eval_admision_economica,14656,488,15144,0.002491
11/02/2026,12:43:11,eval_objeciones,15390,596,15986,0.002666
11/02/2026,12:43:19,eval_cierre,5686,515,6201,0.001162
11/02/2026,12:43:57,OBS Business School - Business Intelligence - Santiago Vargas-20251219_170017_batch_secundarios,16004,765,16769,0.002860
11/02/2026,12:45:08,diar_batch,4959,4923,9882,0.003698
11/02/2026,12:45:12,rag_temas,3241,162,3403,0.000583
11/02/2026,12:45:14,OBS Business School - Máster en Business Intelligence - Esther Lopez-20251209_194055-es-ES_resumen_contextual,5276,110,5386,0.000857
11/02/2026,12:45:25,eval_investigacion,4553,563,5116,0.001021
11/02/2026,12:45:36,eval_admision_economica,9015,546,9561,0.001680
11/02/2026,12:46:03,eval_objeciones,9750,538,10288,0.001785
11/02/2026,12:46:12,eval_cierre,5704,532,6236,0.001175
11/02/2026,12:46:34,OBS Business School - Máster en Business Intelligence - Esther Lopez-20251209_194055-es-ES_batch_secundarios,10373,697,11070,0.001974
11/02/2026,12:47:46,diar_batch,4642,4623,9265,0.003470
11/02/2026,12:49:02,diar_batch,4895,4646,9541,0.003522
11/02/2026,12:49:48,diar_batch,3432,3082,6514,0.002364
